gene_id,gene_name,library
ENSG00000005379.15,TSPOAP1,gc26
ENSG00000265148.5,TSPOAP1-AS1,gc26
ENSG00000265206.5,RP5-1171I10.5,gc26
ENSG00000284353.1,MIR142,gc26
ENSG00000264399.1,MIR4736,gc26
ENSG00000213246.6,SUPT4H1,gc26
ENSG00000108375.12,RNF43,gc26
ENSG00000176160.10,HSF5,gc26
ENSG00000266648.1,SETP3,gc26
ENSG00000108389.9,MTMR4,gc26
ENSG00000264672.5,SEPT4-AS1,gc26
ENSG00000108387.14,SEPT4,gc26
ENSG00000181013.3,C17orf47,gc26
ENSG00000121101.15,TEX14,gc26
ENSG00000212195.2,U3,gc26
ENSG00000266826.2,CTD-2200P10.1,gc26
ENSG00000199426.1,RNU1-108P,gc26
ENSG00000266561.2,CTD-2200P10.3,gc26
ENSG00000206917.1,RNU1-52P,gc26
ENSG00000200997.1,RNU1-85P,gc26
ENSG00000108384.14,RAD51C,gc26
ENSG00000274198.1,RP11-579A4.1,gc26
ENSG00000175175.5,PPM1E,gc26
ENSG00000276601.1,Metazoa_SRP,gc26
ENSG00000251865.1,RNU6-518P,gc26
ENSG00000241462.1,RP11-579O24.1,gc26
ENSG00000275680.1,Metazoa_SRP,gc26
ENSG00000263938.1,RP11-579O24.3,gc26
ENSG00000108395.13,TRIM37,gc26
ENSG00000263558.2,RN7SL716P,gc26
ENSG00000224738.1,AC099850.1,gc26
ENSG00000182628.12,SKA2,gc26
ENSG00000252212.1,RNU2-58P,gc26
ENSG00000211514.1,MIR454,gc26
ENSG00000207996.1,MIR301A,gc26
ENSG00000068489.12,PRR11,gc26
ENSG00000266537.1,SPDYE22P,gc26
ENSG00000265303.1,CTD-2510F5.6,gc26
ENSG00000265415.1,CTD-2510F5.4,gc26
ENSG00000167447.12,SMG8,gc26
ENSG00000153982.10,GDPD1,gc26
ENSG00000207235.1,Y_RNA,gc26
ENSG00000271063.1,SNRPGP17,gc26
ENSG00000175155.8,YPEL2,gc26
ENSG00000278863.1,RP11-567L7.3,gc26
ENSG00000263857.1,MIR4729,gc26
ENSG00000266002.1,RP11-567L7.5,gc26
ENSG00000265313.5,LINC01476,gc26
ENSG00000200889.1,RNU4-13P,gc26
ENSG00000108406.9,DHX40,gc26
ENSG00000273702.1,RP11-758H9.2,gc26
ENSG00000141367.11,CLTC,gc26
ENSG00000141378.14,PTRH2,gc26
ENSG00000062716.12,VMP1,gc26
ENSG00000267637.1,RP11-619I22.1,gc26
ENSG00000284190.1,MIR21,gc26
ENSG00000201524.1,RNU6-450P,gc26
ENSG00000108423.14,TUBD1,gc26
ENSG00000270264.1,NDUFB8P2,gc26
ENSG00000108443.13,RPS6KB1,gc26
ENSG00000241913.1,RPS29P21,gc26
ENSG00000267318.1,RP11-178C3.1,gc26
ENSG00000189050.15,RNFT1,gc26
ENSG00000267104.2,TBC1D3P1-DHX40P1,gc26
ENSG00000267302.5,RP11-178C3.2,gc26
ENSG00000266992.1,DHX40P1,gc26
ENSG00000238283.3,TBC1D3P1,gc26
ENSG00000275860.1,RP11-178C3.7,gc26
ENSG00000274378.1,RP11-178C3.8,gc26
ENSG00000264049.1,MIR4737,gc26
ENSG00000068097.14,HEATR6,gc26
ENSG00000267526.1,RP11-178C3.6,gc26
ENSG00000267416.1,CTD-2319I12.2,gc26
ENSG00000261040.6,WFDC21P,gc26
ENSG00000280852.2,CTD-2319I12.10,gc26
ENSG00000267295.1,CTD-2319I12.3,gc26
ENSG00000277532.1,CTD-2319I12.9,gc26
ENSG00000267248.1,CTD-2319I12.4,gc26
ENSG00000267095.1,CTD-2319I12.5,gc26
ENSG00000167434.9,CA4,gc26
ENSG00000266960.1,FAM106DP,gc26
ENSG00000170832.12,USP32,gc26
ENSG00000252577.1,SCARNA20,gc26
ENSG00000241157.1,RP11-3K24.1,gc26
ENSG00000275562.1,RP11-3K24.3,gc26
ENSG00000271626.1,RP11-3K24.2,gc26
ENSG00000141371.12,C17orf64,gc26
ENSG00000213228.5,RPL12P38,gc26
ENSG00000062725.9,APPBP2,gc26
ENSG00000270553.1,RP11-15E18.5,gc26
ENSG00000259349.1,RP11-15E18.1,gc26
ENSG00000267678.1,RP11-15E18.3,gc26
ENSG00000267772.1,LINC01999,gc26
ENSG00000266943.1,RPSAP66,gc26
ENSG00000170836.11,PPM1D,gc26
ENSG00000200013.1,RNU6-623P,gc26
ENSG00000141376.22,BCAS3,gc26
ENSG00000239932.3,RN7SL606P,gc26
ENSG00000224011.1,AC111155.1,gc26
ENSG00000252534.1,Y_RNA,gc26
ENSG00000267083.1,KRT18P61,gc26
ENSG00000254114.1,HMGN1P28,gc26
ENSG00000264322.2,RN7SL448P,gc26
ENSG00000267207.1,RP11-264B14.1,gc26
ENSG00000267449.1,RP11-264B14.2,gc26
ENSG00000227694.1,RPL23AP74,gc26
ENSG00000267667.1,RP11-136H19.1,gc26
ENSG00000273982.1,RP11-332H18.7,gc26
ENSG00000267131.1,RP11-332H18.5,gc26
ENSG00000266934.1,RP11-332H18.3,gc26
ENSG00000267280.5,TBX2-AS1,gc26
ENSG00000121068.13,TBX2,gc26
ENSG00000187013.4,C17orf82,gc26
ENSG00000121075.9,TBX4,gc26
ENSG00000267137.1,RP11-15K2.2,gc26
ENSG00000253506.2,NACA2,gc26
ENSG00000136492.8,BRIP1,gc26
ENSG00000108506.11,INTS2,gc26
ENSG00000202361.1,Y_RNA,gc26
ENSG00000108510.9,MED13,gc26
ENSG00000279133.1,RP11-342K2.1,gc26
ENSG00000242398.3,RN7SL800P,gc26
ENSG00000200842.1,Y_RNA,gc26
ENSG00000207123.1,Y_RNA,gc26
ENSG00000266066.1,POLRMTP1,gc26
ENSG00000266365.1,RP11-51L5.3,gc26
ENSG00000266647.1,RP11-51L5.4,gc26
ENSG00000188755.9,TBC1D3P2,gc26
ENSG00000270033.1,RP11-51L5.7,gc26
ENSG00000263887.6,RP11-51L5.5,gc26
ENSG00000242123.1,RP11-51L5.1,gc26
ENSG00000172421.8,EFCAB3,gc26
ENSG00000239809.1,RP11-51L5.2,gc26
ENSG00000251981.1,RNU7-52P,gc26
ENSG00000239527.1,RPS23P7,gc26
ENSG00000087995.15,METTL2A,gc26
ENSG00000146872.17,TLK2,gc26
ENSG00000239246.3,RP11-464D20.2,gc26
ENSG00000264546.1,RP11-464D20.6,gc26
ENSG00000277463.1,CTD-3035K23.6,gc26
ENSG00000274565.1,CTD-3035K23.7,gc26
ENSG00000011028.13,MRC2,gc26
ENSG00000207382.1,Y_RNA,gc26
ENSG00000279713.1,CTD-3035K23.3,gc26
ENSG00000199697.1,RNU6-446P,gc26
ENSG00000265702.1,RP11-156L14.1,gc26
ENSG00000173838.11,MARCH10,gc26
ENSG00000265000.1,RP11-453A12.1,gc26
ENSG00000264907.1,PRELID3BP3,gc26
ENSG00000283538.1,RP11-180P8.1,gc26
ENSG00000207552.1,MIR633,gc26
ENSG00000265262.1,TRMT112P3,gc26
ENSG00000266411.1,RP11-180P8.3,gc26
ENSG00000270324.1,RP11-180P8.4,gc26
ENSG00000272164.1,RP11-180P8.5,gc26
ENSG00000170921.15,TANC2,gc26
ENSG00000272383.1,RP11-556O9.4,gc26
ENSG00000264513.1,RP11-556O9.2,gc26
ENSG00000264529.1,RP11-556O9.3,gc26
ENSG00000233635.2,AC037445.1,gc26
ENSG00000263501.1,RP11-269G24.2,gc26
ENSG00000271919.1,RP11-269G24.8,gc26
ENSG00000226797.1,AC015923.1,gc26
ENSG00000263644.1,RP11-269G24.3,gc26
ENSG00000271749.1,RP11-269G24.7,gc26
ENSG00000265282.1,RP11-269G24.4,gc26
ENSG00000008283.15,CYB561,gc26
ENSG00000265971.1,RP11-269G24.6,gc26
ENSG00000228979.4,CTD-2501B8.5,gc26
ENSG00000159640.15,ACE,gc26
ENSG00000264813.6,CTD-2501B8.1,gc26
ENSG00000224353.2,ACE3P,gc26
ENSG00000173826.14,KCNH6,gc26
ENSG00000136485.14,DCAF7,gc26
ENSG00000200560.1,RNU6-288P,gc26
ENSG00000136463.7,TACO1,gc26
ENSG00000270587.1,RP11-51F16.9,gc26
ENSG00000198909.7,MAP3K3,gc26
ENSG00000263883.1,EEF1DP7,gc26
ENSG00000266173.6,STRADA,gc26
ENSG00000136490.8,LIMD2,gc26
ENSG00000279369.1,RP11-51F16.1,gc26
ENSG00000125695.12,RP11-51F16.8,gc26
ENSG00000108588.13,CCDC47,gc26
ENSG00000198231.12,DDX42,gc26
ENSG00000108592.16,FTSJ3,gc26
ENSG00000087191.12,PSMC5,gc26
ENSG00000108604.15,SMARCD2,gc26
ENSG00000240280.6,TCAM1P,gc26
ENSG00000213218.10,CSH2,gc26
ENSG00000136487.17,GH2,gc26
ENSG00000259533.1,RP11-630H24.3,gc26
ENSG00000136488.14,CSH1,gc26
ENSG00000259333.1,RP11-630H24.4,gc26
ENSG00000204414.12,CSHL1,gc26
ENSG00000259384.6,GH1,gc26
ENSG00000007312.12,CD79B,gc26
ENSG00000007314.12,SCN4A,gc26
ENSG00000263489.1,CTC-264K15.6,gc26
ENSG00000264954.1,PRR29-AS1,gc26
ENSG00000224383.7,PRR29,gc26
ENSG00000108622.10,ICAM2,gc26
ENSG00000178607.15,ERN1,gc26
ENSG00000266402.3,SNHG25,gc26
ENSG00000199753.1,SNORD104,gc26
ENSG00000281311.1,SNORA50,gc26
ENSG00000277887.1,SNORA50C,gc26
ENSG00000136478.7,TEX2,gc26
ENSG00000256358.1,RPL31P57,gc26
ENSG00000261371.5,PECAM1,gc26
ENSG00000239823.2,Y_RNA,gc26
ENSG00000265031.1,MIR1273E,gc26
ENSG00000271605.5,MILR1,gc26
ENSG00000256525.6,POLG2,gc26
ENSG00000256826.1,ATP5J2P4,gc26
ENSG00000108654.13,DDX5,gc26
ENSG00000284564.1,MIR3064,gc26
ENSG00000284368.1,MIR5047,gc26
ENSG00000258890.6,CEP95,gc26
ENSG00000108854.15,SMURF2,gc26
ENSG00000271779.1,RP11-87N3.6,gc26
ENSG00000270714.1,MINOS1P2,gc26
ENSG00000215769.8,ARHGAP27P1-BPTFP1-KPNA2P3,gc26
ENSG00000266820.1,KPNA2P3,gc26
ENSG00000265298.1,RP13-104F24.3,gc26
ENSG00000263647.1,BPTFP1,gc26
ENSG00000265982.1,RP11-927P21.4,gc26
ENSG00000214176.9,PLEKHM1P1,gc26
ENSG00000278581.1,MIR6080,gc26
ENSG00000284172.1,MIR4315-2,gc26
ENSG00000252242.1,RNU7-115P,gc26
ENSG00000272400.1,RP11-927P21.7,gc26
ENSG00000176809.10,LRRC37A3,gc26
ENSG00000264840.1,RN7SL404P,gc26
ENSG00000272134.1,RP11-927P21.8,gc26
ENSG00000272220.1,RP11-927P21.9,gc26
ENSG00000265218.1,RP11-927P21.1,gc26
ENSG00000266644.1,RP11-927P21.2,gc26
ENSG00000271974.1,RP11-927P21.12,gc26
ENSG00000264057.1,RP11-583F2.1,gc26
ENSG00000266155.2,RP11-927P21.6,gc26
ENSG00000280299.1,RP11-583F2.7,gc26
ENSG00000272346.2,RP11-927P21.11,gc26
ENSG00000265912.1,RP11-583F2.2,gc26
ENSG00000272006.1,RP11-583F2.6,gc26
ENSG00000232457.4,SLC16A6P1,gc26
ENSG00000214174.8,AMZ2P1,gc26
ENSG00000120063.9,GNA13,gc26
ENSG00000266598.1,RP11-583F2.5,gc26
ENSG00000108370.16,RGS9,gc26
ENSG00000265883.1,RP11-169I9.2,gc26
ENSG00000263520.1,CRAT40,gc26
ENSG00000168646.12,AXIN2,gc26
ENSG00000266076.1,CTD-2535L24.2,gc26
ENSG00000154240.16,CEP112,gc26
ENSG00000271587.1,GS1-531I17.3,gc26
ENSG00000270870.1,GS1-531I17.2,gc26
ENSG00000266707.1,PSMD7P1,gc26
ENSG00000091583.10,APOH,gc26
ENSG00000252653.1,RNA5SP444,gc26
ENSG00000284242.1,RP11-4F22.3,gc26
ENSG00000154229.11,PRKCA,gc26
ENSG00000244044.3,RN7SL735P,gc26
ENSG00000264630.5,PRKCA-AS1,gc26
ENSG00000252685.1,RNU6-928P,gc26
ENSG00000251698.1,RNA5SP445,gc26
ENSG00000229330.2,AC006947.1,gc26
ENSG00000207943.1,MIR634,gc26
ENSG00000075429.8,CACNG5,gc26
ENSG00000251764.1,RNA5SP446,gc26
ENSG00000075461.5,CACNG4,gc26
ENSG00000264491.1,RP11-349A8.3,gc26
ENSG00000265664.1,RP11-74H8.1,gc26
ENSG00000108878.4,CACNG1,gc26
ENSG00000198265.11,HELZ,gc26
ENSG00000264421.1,RP11-401F2.4,gc26
ENSG00000213180.4,RPL36AP48,gc26
ENSG00000266473.1,RP11-401F2.3,gc26
ENSG00000200619.1,RNA5SP447,gc26
ENSG00000207410.1,SNORA8,gc26
ENSG00000264093.1,RP11-401F2.2,gc26
ENSG00000197170.9,PSMD12,gc26
ENSG00000154217.14,PITPNC1,gc26
ENSG00000201547.1,Y_RNA,gc26
ENSG00000244610.3,RN7SL756P,gc26
ENSG00000263690.2,hsa-mir-548d-2,gc26
ENSG00000207688.2,MIR548AA2,gc26
ENSG00000264754.1,CTD-2653B5.1,gc26
ENSG00000279917.1,RP11-360N9.2,gc26
ENSG00000279361.1,RP11-360N9.3,gc26
ENSG00000130935.9,NOL11,gc26
ENSG00000200394.1,SNORA38B,gc26
ENSG00000266858.1,RPSAP67,gc26
ENSG00000213179.4,RPL17P41,gc26
ENSG00000171634.16,BPTF,gc26
ENSG00000266717.1,RP11-855A2.3,gc26
ENSG00000279573.1,RP11-855A2.1,gc26
ENSG00000279880.1,RP11-855A2.2,gc26
ENSG00000265052.2,RN7SL622P,gc26
ENSG00000186665.9,C17orf58,gc26
ENSG00000182481.8,KPNA2,gc26
ENSG00000266117.1,FBXO36P1,gc26
ENSG00000265055.1,AC145343.2,gc26
ENSG00000237854.3,LINC00674,gc26
ENSG00000267023.5,LRRC37A16P,gc26
ENSG00000278730.1,RP11-147L13.11,gc26
ENSG00000274561.1,RP11-147L13.12,gc26
ENSG00000277476.1,RP11-147L13.13,gc26
ENSG00000267352.1,SH3GL1P3,gc26
ENSG00000267708.1,RP11-147L13.7,gc26
ENSG00000278740.1,RP11-147L13.14,gc26
ENSG00000267731.1,RP11-147L13.8,gc26
ENSG00000267472.1,LOC440461,gc26
ENSG00000274712.1,RP11-147L13.15,gc26
ENSG00000265100.1,RP11-147L13.2,gc26
ENSG00000196704.11,AMZ2,gc26
ENSG00000141337.12,ARSG,gc26
ENSG00000108932.11,SLC16A6,gc26
ENSG00000267009.6,RP11-120M18.2,gc26
ENSG00000070540.12,WIPI1,gc26
ENSG00000207561.1,MIR635,gc26
ENSG00000108946.14,PRKAR1A,gc26
ENSG00000108950.11,FAM20A,gc26
ENSG00000267461.1,RP11-120M18.5,gc26
ENSG00000267659.5,LINC01482,gc26
ENSG00000283376.1,RP11-118B18.3,gc26
ENSG00000267250.1,RP11-118B18.2,gc26
ENSG00000141338.13,ABCA8,gc26
ENSG00000231749.3,ABCA9-AS1,gc26
ENSG00000154258.16,ABCA9,gc26
ENSG00000154262.12,ABCA6,gc26
ENSG00000267361.1,LOC100421166,gc26
ENSG00000265331.1,MIR4524B,gc26
ENSG00000283385.1,MIR4524A,gc26
ENSG00000154263.17,ABCA10,gc26
ENSG00000278873.1,PRO1804,gc26
ENSG00000154265.15,ABCA5,gc26
ENSG00000267203.1,SNRPGP4,gc26
ENSG00000252352.1,SNORA40,gc26
ENSG00000108984.13,MAP2K6,gc26
ENSG00000278972.1,CTD-3022L24.1,gc26
ENSG00000267653.1,RP1-193H18.3,gc26
ENSG00000267194.1,RP1-193H18.2,gc26
ENSG00000227517.6,LINC01483,gc26
ENSG00000267184.1,RP1-200G19.1,gc26
ENSG00000237560.5,LINC01497,gc26
ENSG00000199801.1,Y_RNA,gc26
ENSG00000230258.6,AC002539.1,gc26
ENSG00000267603.1,LINC01028,gc26
ENSG00000153822.13,KCNJ16,gc26
ENSG00000267365.1,KCNJ2-AS1,gc26
ENSG00000123700.4,KCNJ2,gc26
ENSG00000267170.1,CALM2P1,gc26
ENSG00000267109.1,CTD-2378E21.1,gc26
ENSG00000267471.1,RP11-1058G23.1,gc26
ENSG00000271239.1,RP11-238F2.1,gc26
ENSG00000271101.1,RP11-1003J3.1,gc26
ENSG00000260785.1,CASC17,gc26
ENSG00000238759.1,RNU7-155P,gc26
ENSG00000225818.1,AC118653.2,gc26
ENSG00000228118.3,MYL6P5,gc26
ENSG00000283517.1,RP11-465C12.1,gc26
ENSG00000228639.6,LINC02095,gc26
ENSG00000256124.5,LINC01152,gc26
ENSG00000234899.9,SOX9-AS1,gc26
ENSG00000226101.1,LINC02097,gc26
ENSG00000125398.5,SOX9,gc26
ENSG00000227036.6,LINC00511,gc26
ENSG00000264026.1,LINC02003,gc26
ENSG00000263680.2,RP11-57A1.1,gc26
ENSG00000243514.2,RPL32P33,gc26
ENSG00000263893.2,CTD-3010D24.3,gc26
ENSG00000133195.11,SLC39A11,gc26
ENSG00000200783.1,RN7SKP180,gc26
ENSG00000252274.1,SCARNA24,gc26
ENSG00000264196.1,RP11-171G2.1,gc26
ENSG00000266501.1,RP11-766H1.1,gc26
ENSG00000265469.1,POLR3KP2,gc26
ENSG00000264860.1,RP11-143K11.5,gc26
ENSG00000180616.8,SSTR2,gc26
ENSG00000166685.11,COG1,gc26
ENSG00000277728.1,RP11-143K11.7,gc26
ENSG00000133193.12,FAM104A,gc26
ENSG00000141219.15,C17orf80,gc26
ENSG00000265010.1,RP11-661C3.2,gc26
ENSG00000187959.9,CPSF4L,gc26
ENSG00000179604.9,CDC42EP4,gc26
ENSG00000069188.16,SDK2,gc26
ENSG00000264985.2,RP11-449L23.2,gc26
ENSG00000264750.1,RP11-277J6.2,gc26
ENSG00000265935.1,RP11-277J6.3,gc26
ENSG00000263574.1,CTD-2532D12.4,gc26
ENSG00000177338.13,LINC00469,gc26
ENSG00000234721.2,LINC02092,gc26
ENSG00000265927.1,CTD-2532D12.5,gc26
ENSG00000266765.1,CTD-2582D11.1,gc26
ENSG00000266357.5,LINC02074,gc26
ENSG00000172809.12,RPL38,gc26
ENSG00000246731.2,MGC16275,gc26
ENSG00000141540.10,TTYH2,gc26
ENSG00000264272.1,CTD-2514K5.4,gc26
ENSG00000171595.13,DNAI2,gc26
ENSG00000266106.1,RP11-647F2.2,gc26
ENSG00000196169.14,KIF19,gc26
ENSG00000204347.3,BTBD17,gc26
ENSG00000257008.6,GPR142,gc26
ENSG00000200021.1,RNA5SP448,gc26
ENSG00000170412.16,GPRC5C,gc26
ENSG00000167851.13,CD300A,gc26
ENSG00000178789.8,CD300LB,gc26
ENSG00000167850.3,CD300C,gc26
ENSG00000236770.1,AC079325.5,gc26
ENSG00000204345.1,CD300LD,gc26
ENSG00000182352.8,C17orf77,gc26
ENSG00000261222.2,CTD-2006K23.1,gc26
ENSG00000186407.6,CD300E,gc26
ENSG00000172794.19,RAB37,gc26
ENSG00000264659.1,CTD-2006K23.2,gc26
ENSG00000186074.18,CD300LF,gc26
ENSG00000266036.1,RP11-452I5.2,gc26
ENSG00000284186.1,MIR3615,gc26
ENSG00000109062.11,SLC9A3R1,gc26
ENSG00000109065.11,NAT9,gc26
ENSG00000109066.13,TMEM104,gc26
ENSG00000161509.13,GRIN2C,gc26
ENSG00000161513.11,FDXR,gc26
ENSG00000172782.11,FADS6,gc26
ENSG00000182040.8,USH1G,gc26
ENSG00000183034.12,OTOP2,gc26
ENSG00000182938.4,OTOP3,gc26
ENSG00000167861.15,HID1,gc26
ENSG00000263586.1,HID1-AS1,gc26
ENSG00000109089.7,CDR2L,gc26
ENSG00000167862.9,MRPL58,gc26
ENSG00000252545.1,RNU6-362P,gc26
ENSG00000180901.10,KCTD2,gc26
ENSG00000167863.11,ATP5H,gc26
ENSG00000239607.3,RN7SL573P,gc26
ENSG00000270993.1,RP11-1112G13.3,gc26
ENSG00000232724.1,TRIM80P,gc26
ENSG00000170190.15,SLC16A5,gc26
ENSG00000206713.1,Y_RNA,gc26
ENSG00000125449.6,ARMC7,gc26
ENSG00000125458.6,NT5C,gc26
ENSG00000279035.1,RP11-649A18.3,gc26
ENSG00000189159.15,HN1,gc26
ENSG00000265800.1,RP11-649A18.5,gc26
ENSG00000263786.1,RP11-649A18.4,gc26
ENSG00000252042.1,Y_RNA,gc26
ENSG00000188612.11,SUMO2,gc26
ENSG00000125450.10,NUP85,gc26
ENSG00000125447.16,GGA3,gc26
ENSG00000125445.10,MRPS7,gc26
ENSG00000125457.13,MIF4GD,gc26
ENSG00000263843.1,RP11-649A18.12,gc26
ENSG00000125454.11,SLC25A19,gc26
ENSG00000177885.13,GRB2,gc26
ENSG00000228007.1,AC011933.2,gc26
ENSG00000265987.1,RP11-16C1.3,gc26
ENSG00000264853.1,RP11-16C1.2,gc26
ENSG00000265342.1,RP11-16C1.1,gc26
ENSG00000264511.1,MIR3678,gc26
ENSG00000223217.1,RNU6-938P,gc26
ENSG00000202332.1,Y_RNA,gc26
ENSG00000177728.16,TMEM94,gc26
ENSG00000284595.1,MIR6785,gc26
ENSG00000177303.9,CASKIN2,gc26
ENSG00000182173.12,TSEN54,gc26
ENSG00000073350.13,LLGL2,gc26
ENSG00000266714.6,MYO15B,gc26
ENSG00000108469.14,RECQL5,gc26
ENSG00000204323.5,SMIM5,gc26
ENSG00000259120.2,SMIM6,gc26
ENSG00000161526.14,SAP30BP,gc26
ENSG00000264829.1,RP11-474I11.8,gc26
ENSG00000264270.1,RP11-474I11.7,gc26
ENSG00000132470.13,ITGB4,gc26
ENSG00000108479.11,GALK1,gc26
ENSG00000132475.10,H3F3B,gc26
ENSG00000283853.1,MIR4738,gc26
ENSG00000132478.9,UNK,gc26
ENSG00000266980.1,RP11-552F3.4,gc26
ENSG00000092929.11,UNC13D,gc26
ENSG00000132471.11,WBP2,gc26
ENSG00000132481.6,TRIM47,gc26
ENSG00000267801.1,RP11-552F3.9,gc26
ENSG00000141569.10,TRIM65,gc26
ENSG00000267342.1,RP11-552F3.10,gc26
ENSG00000204316.12,MRPL38,gc26
ENSG00000267426.5,RP11-552F3.12,gc26
ENSG00000188878.19,FBF1,gc26
ENSG00000161533.11,ACOX1,gc26
ENSG00000267615.1,RP11-552F3.13,gc26
ENSG00000257949.6,TEN1,gc26
ENSG00000261408.6,TEN1-CDK3,gc26
ENSG00000250506.7,CDK3,gc26
ENSG00000167880.7,EVPL,gc26
ENSG00000167881.14,SRP68,gc26
ENSG00000186919.12,ZACN,gc26
ENSG00000182687.3,GALR2,gc26
ENSG00000182473.21,EXOC7,gc26
ENSG00000279382.1,RP11-449J21.3,gc26
ENSG00000275360.1,MIR6868,gc26
ENSG00000129654.7,FOXJ1,gc26
ENSG00000267128.1,RNF157-AS1,gc26
ENSG00000141576.14,RNF157,gc26
ENSG00000267376.1,ATP5LP6,gc26
ENSG00000228218.1,ATF4P3,gc26
ENSG00000185262.8,UBALD2,gc26
ENSG00000129646.14,QRICH2,gc26
ENSG00000161542.16,PRPSAP1,gc26
ENSG00000251779.1,Y_RNA,gc26
ENSG00000207169.1,RNU6-24P,gc26
ENSG00000267518.1,RP11-794C22.2,gc26
ENSG00000176170.13,SPHK1,gc26
ENSG00000175931.12,UBE2O,gc26
ENSG00000242931.1,RPL7P49,gc26
ENSG00000129673.9,AANAT,gc26
ENSG00000129667.12,RHBDF2,gc26
ENSG00000161544.9,CYGB,gc26
ENSG00000214140.10,PRCD,gc26
ENSG00000267546.2,RP11-666A8.8,gc26
ENSG00000267543.1,RP11-666A8.7,gc26
ENSG00000272386.1,RP11-666A8.12,gc26
ENSG00000163597.14,SNHG16,gc26
ENSG00000274091.1,SNORD1C,gc26
ENSG00000199961.1,SNORD1B,gc26
ENSG00000278261.1,SNORD1A,gc26
ENSG00000284526.1,RP11-666A8.13,gc26
ENSG00000070731.10,ST6GALNAC2,gc26
ENSG00000267078.1,RP11-666A8.9,gc26
ENSG00000267084.1,RP11-666A8.11,gc26
ENSG00000070526.14,ST6GALNAC1,gc26
ENSG00000199735.1,RNU6-227P,gc26
ENSG00000261335.1,RP11-318A15.2,gc26
ENSG00000182534.13,MXRA7,gc26
ENSG00000212418.1,RNY4P36,gc26
ENSG00000277382.1,RP11-318A15.8,gc26
ENSG00000070495.14,JMJD6,gc26
ENSG00000274051.1,uc_338,gc26
ENSG00000181038.13,METTL23,gc26
ENSG00000267168.1,RP11-318A15.7,gc26
ENSG00000161547.16,SRSF2,gc26
ENSG00000092931.11,MFSD11,gc26
ENSG00000283805.1,MIR636,gc26
ENSG00000200257.1,RNU6-97P,gc26
ENSG00000267065.2,LINC02080,gc26
ENSG00000267535.1,LINC00868,gc26
ENSG00000167889.12,MGAT5B,gc26
ENSG00000267568.6,RP11-87G24.3,gc26
ENSG00000267521.1,RP11-87G24.6,gc26
ENSG00000280122.1,RP11-87G24.2,gc26
ENSG00000276202.1,Metazoa_SRP,gc26
ENSG00000234912.11,SNHG20,gc26
ENSG00000129657.14,SEC14L1,gc26
ENSG00000275143.1,SCARNA16,gc26
ENSG00000284250.1,MIR6516,gc26
ENSG00000222808.1,RNU4-47P,gc26
ENSG00000262870.1,CYCSP40,gc26
ENSG00000263718.2,RP11-285E9.6,gc26
ENSG00000265121.1,RP11-285E9.5,gc26
ENSG00000184640.17,SEPT9,gc26
ENSG00000266998.1,RP11-936I5.1,gc26
ENSG00000264060.1,MIR4316,gc26
ENSG00000200651.1,Y_RNA,gc26
ENSG00000279801.1,RP11-75C10.6,gc26
ENSG00000267263.1,RP11-75C10.7,gc26
ENSG00000267016.1,RP11-75C10.9,gc26
ENSG00000267665.1,RP11-13K12.2,gc26
ENSG00000267506.5,RP11-13K12.1,gc26
ENSG00000267466.1,RP11-13K12.5,gc26
ENSG00000279572.1,RP11-13K12.6,gc26
ENSG00000267790.1,LINC01987,gc26
ENSG00000204283.3,LINC01973,gc26
ENSG00000238898.1,RNU1-80P,gc26
ENSG00000078687.17,TNRC6C,gc26
ENSG00000279600.1,RP11-637C24.5,gc26
ENSG00000267463.1,UBE2V2P2,gc26
ENSG00000238658.1,RNU6-625P,gc26
ENSG00000204282.4,TNRC6C-AS1,gc26
ENSG00000141524.15,TMC6,gc26
ENSG00000167895.14,TMC8,gc26
ENSG00000187997.11,C17orf99,gc26
ENSG00000267679.1,EIF5AP2,gc26
ENSG00000108639.7,SYNGR2,gc26
ENSG00000167900.11,TK1,gc26
ENSG00000183077.15,AFMID,gc26
ENSG00000267624.1,RP11-219G17.6,gc26
ENSG00000089685.14,BIRC5,gc26
ENSG00000204278.12,TMEM235,gc26
ENSG00000283914.1,RP11-219G17.9,gc26
ENSG00000267676.1,THA1P,gc26
ENSG00000279886.1,RP11-219G17.8,gc26
ENSG00000204277.1,LINC01993,gc26
ENSG00000267737.1,AC061992.2,gc26
ENSG00000184557.4,SOCS3,gc26
ENSG00000266970.1,RP11-806H10.4,gc26
ENSG00000243870.3,RN7SL236P,gc26
ENSG00000087157.18,PGS1,gc26
ENSG00000200063.1,SNORA30,gc26
ENSG00000187775.16,DNAH17,gc26
ENSG00000267432.5,DNAH17-AS1,gc26
ENSG00000267770.1,RP11-559N14.6,gc26
ENSG00000243426.3,RN7SL454P,gc26
ENSG00000267123.5,LINC02081,gc26
ENSG00000108669.16,CYTH1,gc26
ENSG00000279570.1,CTD-2357A8.2,gc26
ENSG00000252391.1,RNU6-638P,gc26
ENSG00000055483.19,USP36,gc26
ENSG00000267355.2,RPL9P29,gc26
ENSG00000035862.12,TIMP2,gc26
ENSG00000267601.1,RP11-323N12.5,gc26
ENSG00000178404.9,CEP295NL,gc26
ENSG00000279339.1,CTD-2373H9.3,gc26
ENSG00000267491.1,CTD-2373H9.5,gc26
ENSG00000108679.12,LGALS3BP,gc26
